[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||current_time=2020-07-04 16:36:28||cspanid=||spanid=9fa83fe9380704bb||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_info.go:36||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 99999 OFFSET 0||affected_row=27||traceid=c0a800655f003f8cb70821be104dc7b0
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||current_time=2020-07-04 16:36:28||cspanid=||spanid=9fa83fe943ea3b93||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '62')||affected_row=1||traceid=c0a800655f003f8c98c021be29d9f1b0
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '61')||spanid=9fa83fe92e4fa459||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||current_time=2020-07-04 16:36:28||proc_time=0.000000000||affected_row=1||traceid=c0a800655f003f8c3bb021bef1017fb0||cspanid=
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||affected_row=0||traceid=c0a800655f003f8c09e021be7a71f5b0||spanid=9fa83fe90c796497||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '61')||current_time=2020-07-04 16:36:28||cspanid=
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '61')||affected_row=0||cspanid=||spanid=9fa83fe9572d92fa||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||traceid=c0a800655f003f8c93d821be73fac8b0||proc_time=0.000000000
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '61')||traceid=c0a800655f003f8c40f821be678303b0||current_time=2020-07-04 16:36:28||proc_time=0.000000000||affected_row=1||cspanid=||spanid=9fa83fe95ef4e81e||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '61')||affected_row=1||cspanid=||level=sql||current_time=2020-07-04 16:36:28||proc_time=0.000000000||traceid=c0a800655f003f8cd49021be6a156ab0||spanid=9fa83fe936d467a4
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||traceid=c0a800655f003f8c970821be4d8e9fb0||spanid=9fa83fe9760b0d22||cspanid=||level=sql||current_time=2020-07-04 16:36:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')||affected_row=1
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||current_time=2020-07-04 16:36:28||affected_row=0||cspanid=||spanid=9fa83fe97a3ba6f6||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||traceid=c0a800655f003f8c826021bea780eab0||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-04 16:36:28||traceid=c0a800655f003f8c75d021beff01c9b0||cspanid=||spanid=9fa83fe94829ee07||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')||affected_row=0
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27||affected_row=1||traceid=c0a800655f003f8c03b021bebed31fb0||cspanid=||spanid=9fa83fe933afd379||level=sql||current_time=2020-07-04 16:36:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||current_time=2020-07-04 16:36:28||traceid=c0a800655f003f8c183021bebb5389b0||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||affected_row=1||cspanid=||spanid=9fa83fe9293a0c2b
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||affected_row=1||cspanid=||spanid=9fa83fe955b4a4b2||traceid=c0a800655f003f8c8a7021bef25603b0||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||current_time=2020-07-04 16:36:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||affected_row=0||spanid=9fa83fe944841df3||cspanid=||level=sql||current_time=2020-07-04 16:36:28||proc_time=0.000000000||traceid=c0a800655f003f8c6be021be503382b0
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||current_time=2020-07-04 16:36:28||cspanid=||spanid=9fa83fe9103970a3||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||affected_row=0||traceid=c0a800655f003f8cad7021be658558b0||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||proc_time=0.000000000
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||affected_row=1||traceid=c0a800655f003f8c6a3021beab3641b0||cspanid=||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||spanid=9fa83fe950031d27||level=sql||current_time=2020-07-04 16:36:28
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||proc_time=0.000000000||affected_row=1||traceid=c0a800655f003f8c24d821be55cb47b0||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||cspanid=||spanid=9fa83fe96a4eef7a
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||current_time=2020-07-04 16:36:28||proc_time=0.000000000||spanid=9fa83fe93fba2470||level=sql||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||affected_row=0||traceid=c0a800655f003f8ca10021be32aafeb0||cspanid=
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||traceid=c0a800655f003f8c53d821becc44bfb0||cspanid=||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||current_time=2020-07-04 16:36:28||affected_row=1||spanid=9fa83fe9003e6306
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||current_time=2020-07-04 16:36:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||affected_row=0||traceid=c0a800655f003f8c220821be7fafc3b0||level=sql||spanid=9fa83fe9479a2bf9||cspanid=
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||affected_row=1||cspanid=||spanid=9fa83fe94cd239ea||proc_time=0.000000000||traceid=c0a800655f003f8c157821beae3e3eb0
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||cspanid=||spanid=9fa83fe95225fcd6||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||traceid=c0a800655f003f8cc25021bef5f262b0||level=sql||current_time=2020-07-04 16:36:28||affected_row=1
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||proc_time=0.000000000||spanid=9fa83fe9683e14a5||level=sql||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||affected_row=0||traceid=c0a800655f003f8c985021bedb185bb0||cspanid=
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||affected_row=0||spanid=9fa83fe97ce2e98e||traceid=c0a800655f003f8ca11821be04d635b0||cspanid=||level=sql||current_time=2020-07-04 16:36:28||proc_time=0.000000000
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||spanid=9fa83fe91352ca32||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||proc_time=0.000000000||affected_row=1||traceid=c0a800655f003f8cdec021be6796b8b0||cspanid=||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||current_time=2020-07-04 16:36:28
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27||current_time=2020-07-04 16:36:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||traceid=c0a800655f003f8c2c0821beac9b58b0||spanid=9fa83fe9505ce263||level=sql||cspanid=||affected_row=1
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||traceid=c0a800655f003f8cf26821be398e40b0||cspanid=||spanid=9fa83fe9323423cf||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||current_time=2020-07-04 16:36:28||proc_time=0.000000000||affected_row=1
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||traceid=c0a800655f003f8c87d021be3a23ebb0||spanid=9fa83fe94b56783c||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||proc_time=0.000000000||affected_row=1||cspanid=
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||traceid=c0a800655f003f8c427821beecfdbcb0||current_time=2020-07-04 16:36:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||affected_row=0||cspanid=||spanid=9fa83fe97a9e3bdc
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||traceid=c0a800655f003f8c497021be3a7d71b0||level=sql||affected_row=0||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||cspanid=||spanid=9fa83fe932560c7a||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||current_time=2020-07-04 16:36:28
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||cspanid=||traceid=c0a800655f003f8c295821beb29c77b0||spanid=9fa83fe953b7a0ff||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27||current_time=2020-07-04 16:36:28||proc_time=0.000000000||affected_row=1
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||spanid=9fa83fe9136f9ac7||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||current_time=2020-07-04 16:36:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||affected_row=1||traceid=c0a800655f003f8cd07821bec3f10eb0||cspanid=||level=sql
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||cspanid=||spanid=9fa83fe911a39040||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||proc_time=0.000000000||affected_row=0||traceid=c0a800655f003f8cecc821be6f70ffb0||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '55')
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||affected_row=0||traceid=c0a800655f003f8c479821be11aa87b0||cspanid=||spanid=9fa83fe941a2d528||level=sql||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '55')||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||proc_time=0.000000000
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||spanid=9fa83fe953bf1faf||level=sql||proc_time=0.000000000||affected_row=1||traceid=c0a800655f003f8c7d7021be22cee1b0||cspanid=||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '55')
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '55')||affected_row=1||traceid=c0a800655f003f8c631021bea44786b0||level=sql||cspanid=||spanid=9fa83fe903ed64e9||current_time=2020-07-04 16:36:28
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||current_time=2020-07-04 16:36:28||proc_time=0.000000000||spanid=9fa83fe92c80d58f||level=sql||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '55')||affected_row=1||traceid=c0a800655f003f8c275821bec93fb0b0||cspanid=
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||proc_time=0.000000000||affected_row=0||traceid=c0a800655f003f8cd81821beb55397b0||cspanid=||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||spanid=9fa83fe9470a4f5a||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '54')
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||traceid=c0a800655f003f8cd91021be974b9db0||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||current_time=2020-07-04 16:36:28||proc_time=0.000000000||affected_row=1||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '54')||cspanid=||spanid=9fa83fe92a6a4670
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '54')||affected_row=0||level=sql||current_time=2020-07-04 16:36:28||traceid=c0a800655f003f8cdc2021be6a20afb0||cspanid=||spanid=9fa83fe97fe4754a
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||cspanid=||spanid=9fa83fe90bca82a4||level=sql||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '54')||traceid=c0a800655f003f8c1db021beefbff5b0||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27||proc_time=0.000000000||affected_row=1
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '54')||affected_row=1||traceid=c0a800655f003f8c3de821be18fa6eb0||cspanid=||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||proc_time=0.000000000||spanid=9fa83fe96ca000e8||level=sql||current_time=2020-07-04 16:36:28
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||traceid=c0a800655f003f8c277021bec19e77b0||cspanid=||spanid=9fa83fe978fc2454||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||current_time=2020-07-04 16:36:28||affected_row=0||level=sql||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '53')
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||traceid=c0a800655f003f8c862821beebdd8fb0||cspanid=||spanid=9fa83fe9396747c0||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||current_time=2020-07-04 16:36:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '53')||affected_row=1||level=sql
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||cspanid=||spanid=9fa83fe933395eaf||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||current_time=2020-07-04 16:36:28||proc_time=0.000000000||affected_row=0||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '53')||traceid=c0a800655f003f8c75b021befe7f03b0
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||current_time=2020-07-04 16:36:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '53')||spanid=9fa83fe93febdd25||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27||affected_row=1||traceid=c0a800655f003f8c4bb021bedfd8d3b0||cspanid=
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '53')||affected_row=1||traceid=c0a800655f003f8cd77821be90a231b0||spanid=9fa83fe936df4331||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||proc_time=0.000000000||cspanid=
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||spanid=9fa83fe961ebca08||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '52')||cspanid=||current_time=2020-07-04 16:36:28||affected_row=0||traceid=c0a800655f003f8c720821be3ffa8ab0
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '52')||spanid=9fa83fe941acd9f5||level=sql||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||traceid=c0a800655f003f8ceaf821be1b6a22b0||cspanid=||proc_time=0.000000000||affected_row=0
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||cspanid=||spanid=9fa83fe97d275a87||source=/Users/apple/go/src/github.com/go_gateway/dao/service_tcp_rule.go:24||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '52')||affected_row=1||traceid=c0a800655f003f8c1ce821be9ec184b0||level=sql||current_time=2020-07-04 16:36:28
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '52')||affected_row=1||source=/Users/apple/go/src/github.com/go_gateway/dao/service_access_control.go:27||current_time=2020-07-04 16:36:28||proc_time=0.000000000||traceid=c0a800655f003f8c144021beb95e8cb0||cspanid=||spanid=9fa83fe974ea42af||level=sql
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '52')||traceid=c0a800655f003f8c420021be8df0dcb0||spanid=9fa83fe960390908||cspanid=||source=/Users/apple/go/src/github.com/go_gateway/dao/service_load_balance.go:49||current_time=2020-07-04 16:36:28||proc_time=0.000000000||affected_row=1
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||current_time=2020-07-04 16:36:28||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '51')||affected_row=0||spanid=9fa83fe94abb18c9||level=sql||proc_time=0.000000000||traceid=c0a800655f003f8cfe7821bee5dcfdb0||cspanid=||source=/Users/apple/go/src/github.com/go_gateway/dao/service_http_rule.go:28
[INFO][2020-07-04T16:36:28.344][log.go:58] _com_mysql_success||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '51')||source=/Users/apple/go/src/github.com/go_gateway/dao/service_grpc_rule.go:24||current_time=2020-07-04 16:36:28||traceid=c0a800655f003f8c9dc821be189b25b0||cspanid=||spanid=9fa83fe97e23bc6f||level=sql||affected_row=0
